"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Institutionalized population:"," !!Total:!!Institutionalized population:!!Correctional facilities for adults"," !!Total:!!Institutionalized population:!!Juvenile facilities"," !!Total:!!Institutionalized population:!!Nursing facilities/Skilled-nursing facilities"," !!Total:!!Institutionalized population:!!Other institutional facilities"," !!Total:!!Noninstitutionalized population:"," !!Total:!!Noninstitutionalized population:!!College/University student housing"," !!Total:!!Noninstitutionalized population:!!Military quarters"," !!Total:!!Noninstitutionalized population:!!Other noninstitutional facilities",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","172","0","0","0","0","0","172","0","0","172",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","7","0","0","0","0","0","7","0","0","7",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","27","0","0","0","0","0","27","0","0","27",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","1547","183","0","0","183","0","1364","1265","0","99",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","58","0","0","0","0","0","58","32","0","26",
"1400000US17031081202","Census Tract 812.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031081300","Census Tract 813, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031081401","Census Tract 814.01, Cook County, Illinois","41","0","0","0","0","0","41","41","0","0",
"1400000US17031081402","Census Tract 814.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031081403","Census Tract 814.03, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031081500","Census Tract 815, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031081600","Census Tract 816, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031081700","Census Tract 817, Cook County, Illinois","7","0","0","0","0","0","7","0","0","7",
"1400000US17031081800","Census Tract 818, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031081900","Census Tract 819, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031090100","Census Tract 901, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031090200","Census Tract 902, Cook County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17031090300","Census Tract 903, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031100100","Census Tract 1001, Cook County, Illinois","9","0","0","0","0","0","9","0","0","9",
"1400000US17031100200","Census Tract 1002, Cook County, Illinois","174","174","0","0","174","0","0","0","0","0",
"1400000US17031100300","Census Tract 1003, Cook County, Illinois","189","189","0","0","189","0","0","0","0","0",
"1400000US17031100400","Census Tract 1004, Cook County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17031100500","Census Tract 1005, Cook County, Illinois","18","0","0","0","0","0","18","0","0","18",
"1400000US17031100600","Census Tract 1006, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031100700","Census Tract 1007, Cook County, Illinois","9","0","0","0","0","0","9","0","0","9",
"1400000US17031110100","Census Tract 1101, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031110200","Census Tract 1102, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031110300","Census Tract 1103, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031110400","Census Tract 1104, Cook County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17031110501","Census Tract 1105.01, Cook County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17031110502","Census Tract 1105.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031120100","Census Tract 1201, Cook County, Illinois","12","7","0","0","7","0","5","0","0","5",
"1400000US17031120200","Census Tract 1202, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031120300","Census Tract 1203, Cook County, Illinois","29","22","0","0","22","0","7","0","0","7",
"1400000US17031120400","Census Tract 1204, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031130100","Census Tract 1301, Cook County, Illinois","178","178","0","0","178","0","0","0","0","0",
"1400000US17031130200","Census Tract 1302, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031130300","Census Tract 1303, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031140100","Census Tract 1401, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031140200","Census Tract 1402, Cook County, Illinois","1014","125","0","0","125","0","889","889","0","0",
"1400000US17031140301","Census Tract 1403.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031140302","Census Tract 1403.02, Cook County, Illinois","305","297","0","6","291","0","8","0","0","8",
"1400000US17031140400","Census Tract 1404, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031140500","Census Tract 1405, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031140601","Census Tract 1406.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031140602","Census Tract 1406.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031140701","Census Tract 1407.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031140702","Census Tract 1407.02, Cook County, Illinois","9","0","0","0","0","0","9","0","0","9",
"1400000US17031140800","Census Tract 1408, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031150200","Census Tract 1502, Cook County, Illinois","14","0","0","0","0","0","14","0","0","14",
"1400000US17031150300","Census Tract 1503, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031150401","Census Tract 1504.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031150402","Census Tract 1504.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031150501","Census Tract 1505.01, Cook County, Illinois","12","0","0","0","0","0","12","0","0","12",
"1400000US17031150502","Census Tract 1505.02, Cook County, Illinois","68","0","0","0","0","0","68","0","0","68",
"1400000US17031150600","Census Tract 1506, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031150700","Census Tract 1507, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031150800","Census Tract 1508, Cook County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17031151001","Census Tract 1510.01, Cook County, Illinois","10","0","0","0","0","0","10","0","0","10",
"1400000US17031151002","Census Tract 1510.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031151100","Census Tract 1511, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031151200","Census Tract 1512, Cook County, Illinois","1","1","0","0","1","0","0","0","0","0",
"1400000US17031160100","Census Tract 1601, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031160200","Census Tract 1602, Cook County, Illinois","29","28","0","28","0","0","1","0","0","1",
"1400000US17031160300","Census Tract 1603, Cook County, Illinois","68","53","0","0","53","0","15","0","0","15",
"1400000US17031160400","Census Tract 1604, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031160501","Census Tract 1605.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031160502","Census Tract 1605.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031160601","Census Tract 1606.01, Cook County, Illinois","16","0","0","0","0","0","16","0","0","16",
"1400000US17031160602","Census Tract 1606.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031160700","Census Tract 1607, Cook County, Illinois","177","151","0","0","151","0","26","0","0","26",
"1400000US17031160800","Census Tract 1608, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031160900","Census Tract 1609, Cook County, Illinois","13","0","0","0","0","0","13","0","0","13",
"1400000US17031161000","Census Tract 1610, Cook County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17031161100","Census Tract 1611, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031161200","Census Tract 1612, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031161300","Census Tract 1613, Cook County, Illinois","34","34","0","0","34","0","0","0","0","0",
"1400000US17031170100","Census Tract 1701, Cook County, Illinois","162","152","0","0","5","147","10","0","0","10",
"1400000US17031170200","Census Tract 1702, Cook County, Illinois","11","0","0","0","0","0","11","0","0","11",
"1400000US17031170300","Census Tract 1703, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031170400","Census Tract 1704, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031170500","Census Tract 1705, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031170600","Census Tract 1706, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031170700","Census Tract 1707, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031170800","Census Tract 1708, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031170900","Census Tract 1709, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031171000","Census Tract 1710, Cook County, Illinois","13","0","0","0","0","0","13","0","0","13",
"1400000US17031171100","Census Tract 1711, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031180100","Census Tract 1801, Cook County, Illinois","121","121","0","0","121","0","0","0","0","0",
"1400000US17031190100","Census Tract 1901, Cook County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17031190200","Census Tract 1902, Cook County, Illinois","9","0","0","0","0","0","9","0","0","9",
"1400000US17031190300","Census Tract 1903, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031190401","Census Tract 1904.01, Cook County, Illinois","12","0","0","0","0","0","12","0","0","12",
"1400000US17031190402","Census Tract 1904.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031190601","Census Tract 1906.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031190602","Census Tract 1906.02, Cook County, Illinois","165","162","0","0","162","0","3","0","0","3",
"1400000US17031190701","Census Tract 1907.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031190702","Census Tract 1907.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031190800","Census Tract 1908, Cook County, Illinois","2","0","0","0","0","0","2","0","0","2",
"1400000US17031190900","Census Tract 1909, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031191000","Census Tract 1910, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031191100","Census Tract 1911, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031191200","Census Tract 1912, Cook County, Illinois","12","0","0","0","0","0","12","0","0","12",
"1400000US17031191301","Census Tract 1913.01, Cook County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17031191302","Census Tract 1913.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031200100","Census Tract 2001, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031200200","Census Tract 2002, Cook County, Illinois","20","0","0","0","0","0","20","0","0","20",
"1400000US17031200300","Census Tract 2003, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031200401","Census Tract 2004.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031200402","Census Tract 2004.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031210100","Census Tract 2101, Cook County, Illinois","14","0","0","0","0","0","14","0","0","14",
"1400000US17031210400","Census Tract 2104, Cook County, Illinois","68","68","0","0","68","0","0","0","0","0",
"1400000US17031210501","Census Tract 2105.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031210502","Census Tract 2105.02, Cook County, Illinois","18","0","0","0","0","0","18","0","0","18",
"1400000US17031210601","Census Tract 2106.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031210602","Census Tract 2106.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031210700","Census Tract 2107, Cook County, Illinois","22","0","0","0","0","0","22","0","0","22",
"1400000US17031210800","Census Tract 2108, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031210900","Census Tract 2109, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031220300","Census Tract 2203, Cook County, Illinois","52","43","0","0","43","0","9","0","0","9",
"1400000US17031220400","Census Tract 2204, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
