"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N",
"1400000US17043842604","Census Tract 8426.04, DuPage County, Illinois","3587","166","3421","3324","2929","234","0","145","0","16","97","92","15","13","31","0","28","5","0","0","0","0","0","0","0","0","0","5","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842605","Census Tract 8426.05, DuPage County, Illinois","3260","180","3080","2985","2707","103","6","163","1","5","95","94","16","22","20","0","30","0","5","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842702","Census Tract 8427.02, DuPage County, Illinois","3622","273","3349","3261","2735","214","2","301","0","9","88","83","13","17","21","0","25","2","0","0","0","0","0","0","4","1","0","5","0","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842703","Census Tract 8427.03, DuPage County, Illinois","3085","162","2923","2833","2518","63","1","246","0","5","90","87","15","16","28","3","25","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842704","Census Tract 8427.04, DuPage County, Illinois","4150","285","3865","3756","3009","332","6","392","0","17","109","108","27","21","31","3","23","0","1","0","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842706","Census Tract 8427.06, DuPage County, Illinois","3708","230","3478","3395","3099","98","0","190","0","8","83","83","6","19","16","0","40","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842708","Census Tract 8427.08, DuPage County, Illinois","1916","92","1824","1774","1578","31","0","165","0","0","50","46","4","5","13","0","23","0","0","0","1","0","0","0","0","0","0","4","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842709","Census Tract 8427.09, DuPage County, Illinois","2668","288","2380","2298","1744","187","4","355","0","8","82","82","20","19","12","2","25","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842710","Census Tract 8427.10, DuPage County, Illinois","3103","253","2850","2778","2289","191","3","286","0","9","72","62","13","10","11","0","18","5","5","0","0","0","0","0","0","0","0","10","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842711","Census Tract 8427.11, DuPage County, Illinois","2203","108","2095","2045","1803","38","0","194","0","10","50","49","10","9","13","0","13","2","0","0","0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842800","Census Tract 8428, DuPage County, Illinois","3365","230","3135","3079","2827","28","1","217","0","6","56","56","0","10","18","2","23","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842900","Census Tract 8429, DuPage County, Illinois","4928","400","4528","4449","4054","148","1","206","1","39","79","75","6","10","25","3","31","0","0","0","0","0","0","0","0","0","0","4","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043843000","Census Tract 8430, DuPage County, Illinois","3171","300","2871","2799","2512","127","4","155","0","1","72","72","5","10","26","0","22","5","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043843100","Census Tract 8431, DuPage County, Illinois","3102","824","2278","2183","1792","228","7","144","0","12","95","92","16","37","15","0","17","2","3","0","1","0","0","0","1","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043843200","Census Tract 8432, DuPage County, Illinois","4081","1127","2954","2837","2471","176","6","164","0","20","117","109","19","39","25","0","26","0","0","0","0","0","0","0","0","0","0","8","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043843301","Census Tract 8433.01, DuPage County, Illinois","3053","692","2361","2288","2035","72","6","175","0","0","73","67","4","34","15","0","10","1","0","0","2","0","0","0","1","0","0","6","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043843302","Census Tract 8433.02, DuPage County, Illinois","2343","222","2121","2070","1925","44","2","91","0","8","51","51","6","18","10","1","15","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043843400","Census Tract 8434, DuPage County, Illinois","2682","262","2420","2348","2172","51","1","123","0","1","72","69","6","24","15","0","23","0","0","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043843500","Census Tract 8435, DuPage County, Illinois","4370","344","4026","3921","3595","117","3","201","0","5","105","102","12","39","25","0","15","4","1","0","2","0","0","0","0","4","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043843601","Census Tract 8436.01, DuPage County, Illinois","2652","311","2341","2252","2045","94","0","97","0","16","89","85","9","24","24","3","19","2","1","1","1","0","0","0","0","1","0","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043843602","Census Tract 8436.02, DuPage County, Illinois","2407","170","2237","2182","2101","13","0","66","0","2","55","53","0","15","10","0","24","4","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043843700","Census Tract 8437, DuPage County, Illinois","3374","261","3113","3022","2855","34","3","116","0","14","91","90","11","34","15","1","29","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043843800","Census Tract 8438, DuPage County, Illinois","2811","301","2510","2435","2294","54","0","80","0","7","75","75","10","21","12","1","27","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043843900","Census Tract 8439, DuPage County, Illinois","2936","148","2788","2711","2563","30","8","105","0","5","77","77","7","21","11","0","36","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844001","Census Tract 8440.01, DuPage County, Illinois","2644","159","2485","2425","2255","25","0","145","0","0","60","58","4","24","11","0","15","0","0","0","0","2","0","0","0","2","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844002","Census Tract 8440.02, DuPage County, Illinois","3035","128","2907","2835","2718","13","0","91","1","12","72","72","6","16","19","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844100","Census Tract 8441, DuPage County, Illinois","2852","149","2703","2662","2541","19","2","98","0","2","41","41","3","4","17","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844201","Census Tract 8442.01, DuPage County, Illinois","4580","502","4078","3978","3366","165","8","410","0","29","100","100","10","22","26","0","37","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844202","Census Tract 8442.02, DuPage County, Illinois","2061","128","1933","1869","1652","27","3","184","0","3","64","64","15","13","9","0","23","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844304","Census Tract 8443.04, DuPage County, Illinois","3193","297","2896","2845","1569","162","3","1096","0","15","51","50","2","5","15","0","17","0","4","0","1","0","0","0","4","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844305","Census Tract 8443.05, DuPage County, Illinois","3499","185","3314","3204","2481","297","6","415","0","5","110","98","19","19","29","0","14","0","6","0","1","10","0","0","0","0","0","12","6","0","0","0","1","0","0","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844306","Census Tract 8443.06, DuPage County, Illinois","4767","930","3837","3730","2025","588","11","1078","4","24","107","98","8","18","31","0","21","6","1","1","1","8","0","0","3","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844307","Census Tract 8443.07, DuPage County, Illinois","2907","391","2516","2434","1548","236","7","629","1","13","82","82","8","9","28","0","20","0","2","0","0","7","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844308","Census Tract 8443.08, DuPage County, Illinois","2153","156","1997","1945","1343","189","6","398","1","8","52","48","11","9","20","0","5","1","0","0","0","0","0","0","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844309","Census Tract 8443.09, DuPage County, Illinois","1973","111","1862","1804","1404","101","0","296","2","1","58","55","6","10","7","2","16","0","2","0","1","0","0","0","0","11","0","3","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844310","Census Tract 8443.10, DuPage County, Illinois","2064","153","1911","1866","1144","179","0","534","0","9","45","45","9","0","14","0","19","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844401","Census Tract 8444.01, DuPage County, Illinois","3296","175","3121","3061","2501","271","2","273","0","14","60","59","6","5","15","0","31","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844402","Census Tract 8444.02, DuPage County, Illinois","3873","244","3629","3538","2227","213","5","1079","0","14","91","88","7","24","23","2","27","3","0","0","0","0","0","0","0","2","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844501","Census Tract 8445.01, DuPage County, Illinois","2669","235","2434","2371","2042","88","4","235","0","2","63","62","1","15","21","1","17","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844502","Census Tract 8445.02, DuPage County, Illinois","2796","81","2715","2659","1788","81","2","785","0","3","56","55","0","22","8","0","20","0","2","0","0","2","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844601","Census Tract 8446.01, DuPage County, Illinois","3118","231","2887","2828","2305","75","2","429","1","16","59","59","0","4","30","0","17","1","2","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844602","Census Tract 8446.02, DuPage County, Illinois","4372","289","4083","4006","3283","201","2","516","0","4","77","74","2","14","22","0","32","1","0","0","3","0","0","0","0","0","0","3","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043844701","Census Tract 8447.01, DuPage County, Illinois","3325","351","2974","2905","2602","76","6","218","0","3","69","68","5","29","20","0","11","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
