"GEO_ID","NAME","H1_001N","H1_002N","H1_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1400000US17031824127","Census Tract 8241.27, Cook County, Illinois","1475","1450","25",
"1400000US17031824128","Census Tract 8241.28, Cook County, Illinois","1854","1789","65",
"1400000US17031824129","Census Tract 8241.29, Cook County, Illinois","1830","1762","68",
"1400000US17031824300","Census Tract 8243, Cook County, Illinois","1801","1565","236",
"1400000US17031824400","Census Tract 8244, Cook County, Illinois","791","687","104",
"1400000US17031824503","Census Tract 8245.03, Cook County, Illinois","3182","3057","125",
"1400000US17031824505","Census Tract 8245.05, Cook County, Illinois","2627","2547","80",
"1400000US17031824507","Census Tract 8245.07, Cook County, Illinois","1818","1710","108",
"1400000US17031824508","Census Tract 8245.08, Cook County, Illinois","1910","1843","67",
"1400000US17031824509","Census Tract 8245.09, Cook County, Illinois","1495","1444","51",
"1400000US17031824601","Census Tract 8246.01, Cook County, Illinois","1728","1663","65",
"1400000US17031824602","Census Tract 8246.02, Cook County, Illinois","2577","2460","117",
"1400000US17031824701","Census Tract 8247.01, Cook County, Illinois","1423","1343","80",
"1400000US17031824702","Census Tract 8247.02, Cook County, Illinois","2041","1900","141",
"1400000US17031824800","Census Tract 8248, Cook County, Illinois","2395","2211","184",
"1400000US17031824900","Census Tract 8249, Cook County, Illinois","1143","1022","121",
"1400000US17031825000","Census Tract 8250, Cook County, Illinois","2022","1950","72",
"1400000US17031825200","Census Tract 8252, Cook County, Illinois","691","685","6",
"1400000US17031825302","Census Tract 8253.02, Cook County, Illinois","2466","2356","110",
"1400000US17031825303","Census Tract 8253.03, Cook County, Illinois","1772","1664","108",
"1400000US17031825304","Census Tract 8253.04, Cook County, Illinois","1646","1585","61",
"1400000US17031825400","Census Tract 8254, Cook County, Illinois","2501","2374","127",
"1400000US17031825501","Census Tract 8255.01, Cook County, Illinois","2118","1930","188",
"1400000US17031825503","Census Tract 8255.03, Cook County, Illinois","2561","2367","194",
"1400000US17031825504","Census Tract 8255.04, Cook County, Illinois","1324","1231","93",
"1400000US17031825505","Census Tract 8255.05, Cook County, Illinois","1920","1829","91",
"1400000US17031825600","Census Tract 8256, Cook County, Illinois","1879","1693","186",
"1400000US17031825700","Census Tract 8257, Cook County, Illinois","1589","1475","114",
"1400000US17031825801","Census Tract 8258.01, Cook County, Illinois","1756","1513","243",
"1400000US17031825802","Census Tract 8258.02, Cook County, Illinois","2416","2215","201",
"1400000US17031825803","Census Tract 8258.03, Cook County, Illinois","2735","2623","112",
"1400000US17031825900","Census Tract 8259, Cook County, Illinois","1263","1120","143",
"1400000US17031826000","Census Tract 8260, Cook County, Illinois","1171","888","283",
"1400000US17031826100","Census Tract 8261, Cook County, Illinois","2441","2108","333",
"1400000US17031826201","Census Tract 8262.01, Cook County, Illinois","2378","2208","170",
"1400000US17031826202","Census Tract 8262.02, Cook County, Illinois","2266","2083","183",
"1400000US17031826301","Census Tract 8263.01, Cook County, Illinois","1501","1378","123",
"1400000US17031826303","Census Tract 8263.03, Cook County, Illinois","1459","1394","65",
"1400000US17031826304","Census Tract 8263.04, Cook County, Illinois","1387","1154","233",
"1400000US17031826401","Census Tract 8264.01, Cook County, Illinois","1482","1309","173",
"1400000US17031826402","Census Tract 8264.02, Cook County, Illinois","1876","1681","195",
"1400000US17031826500","Census Tract 8265, Cook County, Illinois","2335","2053","282",
"1400000US17031826600","Census Tract 8266, Cook County, Illinois","2087","1776","311",
"1400000US17031826700","Census Tract 8267, Cook County, Illinois","2197","1798","399",
"1400000US17031826800","Census Tract 8268, Cook County, Illinois","2048","1619","429",
"1400000US17031826901","Census Tract 8269.01, Cook County, Illinois","671","525","146",
"1400000US17031826902","Census Tract 8269.02, Cook County, Illinois","504","431","73",
"1400000US17031827000","Census Tract 8270, Cook County, Illinois","1300","1063","237",
"1400000US17031827100","Census Tract 8271, Cook County, Illinois","984","832","152",
"1400000US17031827200","Census Tract 8272, Cook County, Illinois","1600","1424","176",
"1400000US17031827300","Census Tract 8273, Cook County, Illinois","1093","838","255",
"1400000US17031827400","Census Tract 8274, Cook County, Illinois","1497","1267","230",
"1400000US17031827500","Census Tract 8275, Cook County, Illinois","1653","1430","223",
"1400000US17031827600","Census Tract 8276, Cook County, Illinois","1144","1018","126",
"1400000US17031827700","Census Tract 8277, Cook County, Illinois","1035","893","142",
"1400000US17031827801","Census Tract 8278.01, Cook County, Illinois","1672","1571","101",
"1400000US17031827802","Census Tract 8278.02, Cook County, Illinois","1198","1144","54",
"1400000US17031827804","Census Tract 8278.04, Cook County, Illinois","1193","1137","56",
"1400000US17031827805","Census Tract 8278.05, Cook County, Illinois","1114","1067","47",
"1400000US17031827901","Census Tract 8279.01, Cook County, Illinois","889","858","31",
"1400000US17031827902","Census Tract 8279.02, Cook County, Illinois","1862","1763","99",
"1400000US17031828000","Census Tract 8280, Cook County, Illinois","2163","1965","198",
"1400000US17031828100","Census Tract 8281, Cook County, Illinois","2157","2017","140",
"1400000US17031828201","Census Tract 8282.01, Cook County, Illinois","1877","1748","129",
"1400000US17031828202","Census Tract 8282.02, Cook County, Illinois","1997","1847","150",
"1400000US17031828300","Census Tract 8283, Cook County, Illinois","1532","1443","89",
"1400000US17031828401","Census Tract 8284.01, Cook County, Illinois","1575","1492","83",
"1400000US17031828402","Census Tract 8284.02, Cook County, Illinois","1841","1708","133",
"1400000US17031828503","Census Tract 8285.03, Cook County, Illinois","1673","1453","220",
"1400000US17031828504","Census Tract 8285.04, Cook County, Illinois","2035","1771","264",
"1400000US17031828505","Census Tract 8285.05, Cook County, Illinois","2615","2514","101",
"1400000US17031828507","Census Tract 8285.07, Cook County, Illinois","1473","1414","59",
"1400000US17031828508","Census Tract 8285.08, Cook County, Illinois","2094","1952","142",
"1400000US17031828601","Census Tract 8286.01, Cook County, Illinois","1710","1624","86",
"1400000US17031828602","Census Tract 8286.02, Cook County, Illinois","1638","1576","62",
"1400000US17031828701","Census Tract 8287.01, Cook County, Illinois","1491","1385","106",
"1400000US17031828702","Census Tract 8287.02, Cook County, Illinois","1883","1757","126",
"1400000US17031828801","Census Tract 8288.01, Cook County, Illinois","1807","1732","75",
"1400000US17031828802","Census Tract 8288.02, Cook County, Illinois","1138","1067","71",
"1400000US17031828900","Census Tract 8289, Cook County, Illinois","1362","1129","233",
"1400000US17031829000","Census Tract 8290, Cook County, Illinois","475","335","140",
"1400000US17031829100","Census Tract 8291, Cook County, Illinois","1470","1192","278",
"1400000US17031829200","Census Tract 8292, Cook County, Illinois","2068","1756","312",
"1400000US17031829301","Census Tract 8293.01, Cook County, Illinois","1444","1368","76",
"1400000US17031829302","Census Tract 8293.02, Cook County, Illinois","1397","1219","178",
"1400000US17031829401","Census Tract 8294.01, Cook County, Illinois","434","359","75",
"1400000US17031829402","Census Tract 8294.02, Cook County, Illinois","1599","1477","122",
"1400000US17031829500","Census Tract 8295, Cook County, Illinois","1641","1509","132",
"1400000US17031829600","Census Tract 8296, Cook County, Illinois","1254","1163","91",
"1400000US17031829700","Census Tract 8297, Cook County, Illinois","1263","1151","112",
"1400000US17031829800","Census Tract 8298, Cook County, Illinois","2759","2621","138",
"1400000US17031829902","Census Tract 8299.02, Cook County, Illinois","2745","2588","157",
"1400000US17031829903","Census Tract 8299.03, Cook County, Illinois","1606","1494","112",
"1400000US17031829904","Census Tract 8299.04, Cook County, Illinois","2100","2010","90",
"1400000US17031830001","Census Tract 8300.01, Cook County, Illinois","1205","1116","89",
"1400000US17031830003","Census Tract 8300.03, Cook County, Illinois","2774","2637","137",
"1400000US17031830004","Census Tract 8300.04, Cook County, Illinois","2796","2638","158",
"1400000US17031830005","Census Tract 8300.05, Cook County, Illinois","1554","1392","162",
"1400000US17031830006","Census Tract 8300.06, Cook County, Illinois","1180","1084","96",
"1400000US17031830007","Census Tract 8300.07, Cook County, Illinois","1925","1769","156",
"1400000US17031830008","Census Tract 8300.08, Cook County, Illinois","1626","1534","92",
"1400000US17031830100","Census Tract 8301, Cook County, Illinois","1206","1118","88",
"1400000US17031830201","Census Tract 8302.01, Cook County, Illinois","2507","2274","233",
"1400000US17031830202","Census Tract 8302.02, Cook County, Illinois","1170","1072","98",
"1400000US17031830300","Census Tract 8303, Cook County, Illinois","2744","2544","200",
"1400000US17031830400","Census Tract 8304, Cook County, Illinois","1918","1638","280",
"1400000US17031830500","Census Tract 8305, Cook County, Illinois","1300","1235","65",
"1400000US17031830600","Census Tract 8306, Cook County, Illinois","2294","2152","142",
"1400000US17031830700","Census Tract 8307, Cook County, Illinois","2214","2040","174",
"1400000US17031830800","Census Tract 8308, Cook County, Illinois","1499","1436","63",
"1400000US17031830900","Census Tract 8309, Cook County, Illinois","1459","1384","75",
"1400000US17031831000","Census Tract 8310, Cook County, Illinois","1311","1251","60",
"1400000US17031831100","Census Tract 8311, Cook County, Illinois","2991","2665","326",
"1400000US17031831200","Census Tract 8312, Cook County, Illinois","1673","1535","138",
"1400000US17031831300","Census Tract 8313, Cook County, Illinois","423","390","33",
"1400000US17031831400","Census Tract 8314, Cook County, Illinois","1187","1087","100",
"1400000US17031831500","Census Tract 8315, Cook County, Illinois","1532","1458","74",
"1400000US17031831600","Census Tract 8316, Cook County, Illinois","2923","2804","119",
"1400000US17031831700","Census Tract 8317, Cook County, Illinois","929","878","51",
"1400000US17031831800","Census Tract 8318, Cook County, Illinois","2435","2218","217",
"1400000US17031831900","Census Tract 8319, Cook County, Illinois","1616","1494","122",
"1400000US17031832000","Census Tract 8320, Cook County, Illinois","1176","1072","104",
"1400000US17031832100","Census Tract 8321, Cook County, Illinois","2076","1923","153",
"1400000US17031832200","Census Tract 8322, Cook County, Illinois","1720","1617","103",
"1400000US17031832300","Census Tract 8323, Cook County, Illinois","1011","964","47",
"1400000US17031832400","Census Tract 8324, Cook County, Illinois","1790","1637","153",
"1400000US17031832500","Census Tract 8325, Cook County, Illinois","1605","1486","119",
"1400000US17031832600","Census Tract 8326, Cook County, Illinois","2033","1924","109",
"1400000US17031832900","Census Tract 8329, Cook County, Illinois","985","874","111",
"1400000US17031833000","Census Tract 8330, Cook County, Illinois","3652","3246","406",
"1400000US17031833100","Census Tract 8331, Cook County, Illinois","5836","5027","809",
"1400000US17031833300","Census Tract 8333, Cook County, Illinois","1530","1280","250",
"1400000US17031833900","Census Tract 8339, Cook County, Illinois","1034","832","202",
"1400000US17031834000","Census Tract 8340, Cook County, Illinois","1486","1322","164",
"1400000US17031834200","Census Tract 8342, Cook County, Illinois","2522","2126","396",
"1400000US17031834300","Census Tract 8343, Cook County, Illinois","2995","2771","224",
"1400000US17031834400","Census Tract 8344, Cook County, Illinois","1934","1698","236",
"1400000US17031834500","Census Tract 8345, Cook County, Illinois","695","629","66",
"1400000US17031834600","Census Tract 8346, Cook County, Illinois","1147","872","275",
"1400000US17031834700","Census Tract 8347, Cook County, Illinois","908","721","187",
"1400000US17031834800","Census Tract 8348, Cook County, Illinois","981","713","268",
"1400000US17031834900","Census Tract 8349, Cook County, Illinois","926","765","161",
"1400000US17031835000","Census Tract 8350, Cook County, Illinois","2223","2012","211",
"1400000US17031835100","Census Tract 8351, Cook County, Illinois","1551","1456","95",
"1400000US17031835200","Census Tract 8352, Cook County, Illinois","743","704","39",
"1400000US17031835500","Census Tract 8355, Cook County, Illinois","920","754","166",
"1400000US17031835600","Census Tract 8356, Cook County, Illinois","519","361","158",
"1400000US17031835800","Census Tract 8358, Cook County, Illinois","889","741","148",
"1400000US17031836000","Census Tract 8360, Cook County, Illinois","1108","965","143",
"1400000US17031836100","Census Tract 8361, Cook County, Illinois","992","833","159",
"1400000US17031836200","Census Tract 8362, Cook County, Illinois","175","152","23",
"1400000US17031836300","Census Tract 8363, Cook County, Illinois","761","695","66",
"1400000US17031836400","Census Tract 8364, Cook County, Illinois","1899","1766","133",
"1400000US17031836500","Census Tract 8365, Cook County, Illinois","742","686","56",
"1400000US17031836600","Census Tract 8366, Cook County, Illinois","1249","1103","146",
"1400000US17031836700","Census Tract 8367, Cook County, Illinois","1050","925","125",
